165	0	a	Yeah .
166	0	a	Okay .
167	0	a	Yeah .
168	0	a	Well for a remote control , do you think that will be
169	0	a	I suppose it is depends on how complicated our remote control is .
170	0	a	I do not know .
171	0	a	Yeah .
172	0	a	It does make sense from maybe the design point of view cause you have more complicated characters like European languages , then you need more buttons .
173	0	a	Yeah ,
174	0	a	yeah .
175	0	a	Yeah .
176	0	a	So , possibly .
177	0	a	Yeah .
178	0	a	Okay .
179	0	a	And then a and then al the other thing international is on top of the price .
180	0	a	I am thinking the price might might appeal to a certain market in one region , whereas in another it will be different , so
181	0	a	Just a chara just a characteristic of the Just
182	0	a	Or just like , basic product podi positioning , the twenty five Euro remote control might be a big hit in London , might not be such a big hit in Greece ,
183	0	a	who knows , something like that , yeah .
184	0	a	What , just like in terms of like the wealth of the country ?
185	0	a	Like how much money people have to spend on things like ?
186	0	a	Aye , I see what you mean , yeah .
187	0	a	Marketing .
188	0	a	Good marketing thoughts .
189	0	a	Yep .
190	0	a	Oh gosh ,
191	1	a	I should be writing all this down .
192	0	a	Right away I am making some kind of assumptions about what what information we are given here , thinking , kay trendy probably means something other than just basic , something other than just standard .
193	0	a	Yeah .
194	0	a	so I am wondering right away ,
195	0	a	is selling twenty five Euros , is that sort of the
196	0	a	thi is this going to to be like the premium product kind of thing or
197	0	a	Uh huh .
198	0	a	Yeah ,
199	0	a	yeah .
200	0	a	Like how much does , you know , a remote control cost .
201	0	a	Well twenty five Euro ,
202	0	a	I mean that is that is about like eighteen pounds or something ,
203	0	a	is not it ?
204	0	a	Or no ,
205	0	a	is it as much as that ?
206	0	a	Sixteen seventeen eighteen pounds .
207	0	a	Yep .
208	0	a	Yeah ,
209	0	a	I would say so ,
210	0	a	yeah .
211	0	a	, I dunno , I have never bought a remote control , so I do not know how how good a remote control that would get you .
212	0	a	No .
213	0	a	Yeah ,
214	0	a	yeah .
215	0	a	But yeah , I suppose it has to look kind of cool and gimmicky .
216	0	a	right
217	0	a	, okay .
218	1	a	Let me just scoot on ahead here .
219	0	a	Okay .
220	0	a	well d Does anybody have anything to add to to the finance issue at all ?
221	0	a	Thin
222	0	a	No , actually .
223	0	a	Do we have any other background information on like how that compares to other
224	0	a	other
225	0	a	Yeah .
226	0	a	That would be useful , though ,
227	0	a	would not it ,
228	0	a	if you knew like what your money would get you now .
229	0	a	Yeah , interesting thing about discussing production of a remote control for me is that l
230	0	a	as you point out ,
231	0	a	I just do not think of remote controls as somethin something people consciously assess in their purchasing habits .
232	0	a	Yeah ,
233	0	a	yeah .
234	0	a	It is just like getting shoelaces with shoes or something .
235	0	a	Oh .
236	0	a	It just comes along .
237	0	a	Five minutes to end of meeting .
238	0	a	Oh , okay .
239	0	a	We are a bit behind .
240	0	a	Do you know what I mean ?
241	0	a	Like so sort of like how do you
242	0	a	I
243	0	a	I mean one one way of looking at it would be , well the people producing television sets , maybe they have to buy remote controls .
244	0	a	Yeah .
245	0	a	Yeah .
246	0	a	Or another way is maybe people who have TV sets are really fed up with their remote control and they really want a better one or something .
247	0	a	I know
248	0	a	My parents went out and bought remote controls because they got fed up of having four or five different remote controls for each things the house .
249	0	a	But
250	0	a	Right .
251	0	a	Right .
252	0	a	So for them it was just how many devices control .
253	0	a	Okay so
254	0	a	Right ,
255	0	a	so in function one of the priorities might be to combine as many uses
256	0	a	I think so .
257	0	a	Yeah .
258	0	a	Right , so do you think that should be like a main design aim of our remote control d you know , do your your satellite and your regular telly and your VCR and everything ?
259	0	a	Yeah ,
260	0	a	yeah .
261	0	a	Yeah .
262	0	a	Well like ,
263	0	a	maybe what we could use is a sort of like a example of a successful other piece technology is palm palm pilots .
264	0	a	They are gone from being just like little sort of scribble boards to cameras , MP three players , telephones , everything , agenda .
265	0	a	So , like , I wonder if we might add something new to the to the remote control market , such as the lighting in your house , or
266	0	a	Yeah ,
267	0	a	yeah .
268	0	a	Yeah .
269	0	a	Or even like , you know , notes about what you want to watch .
270	0	a	Like you might put in there
271	0	a	oh I want to watch such and such and look a
272	0	a	Oh that is a good idea .
273	0	a	An
274	0	a	Yeah .
275	0	a	So extra functionalities .
276	0	a	Like , p personally for me , at home I have I have combined the the audio video of my television set and my DVD player and my CD player .
277	0	a	So they w all work actually function together but I have different remote controls for each of them .
278	0	a	So it is sort of ironic that that then they are in there
279	0	a	you know , the sound and everything it is just one system .
280	0	a	But each one is got its own little part .
281	0	a	okay ,
282	0	a	I would wel
283	0	a	we are going to have to wrap up pretty quickly in the next couple of minutes .
284	1	a	I will just check we have nothing else
285	0	a	Okay .
286	0	a	so anything else anybody wants to add about what they do not like about remote controls they have used ,
287	1	a	what they would really like to be part of this new one at all ?
288	0	a	You keep losing them .
289	0	a	And you keep losing them .
290	0	a	Okay .
291	0	a	Finding them is really a pain , you know .
292	0	a	I mean it is usually quite small , or when you want it right , it slipped behind the couch or it is kicked under the table .
293	0	a	Yeah .
294	0	a	Yeah .
295	0	a	W You get those ones where you can , if you like , whistle or make a really high pitched noise they beep .
296	0	a	Yeah .
297	0	a	You know .
298	0	a	That is just really good
299	0	a	id
300	0	a	Yep .
301	0	a	There
302	0	a	I mean is that something we would want to include , do you think ?
303	0	a	Dunno .
304	0	a	sure .
305	0	a	Okay maybe .
306	0	a	I remember when the first remote control my my family had was on a cable .
307	0	a	Actually had a cable between it and the TV and big like buttons that sort of like , like on a blender or something .
308	0	a	My goodness .
309	0	a	And , you know ,
310	0	a	when I think about what they are now , it is better , but actually it is still kind of ,
311	0	a	I dunno , like a massive junky thing on the table .
312	0	a	Still feels quite primitive .
313	1	a	Maybe we could think about how , could be more , you know , streamlined .
314	1	a	Maybe like a touch screen or something ?
315	0	a	Okay .
316	1	a	S
317	0	a	Something like that , yeah .
318	0	a	Or whatever would be technologically reasonable .
319	0	a	Uh huh , okay .
320	1	a	Well I guess that is up to our industrial designer .
321	0	a	Cause it could b it
322	0	a	could it could be that f
323	0	a	it could be that functionally that does not make it any better , but that just the appeal of of not having You know , these days there is a r pe things in people is homes are becoming more and more like chic , you know .
324	0	a	It looks better .
325	0	a	Yeah .
326	0	a	, nicer materials
327	1	a	and might be be worth exploring anyway .
328	0	a	Okay .
329	0	a	Okay .
330	0	a	Right , well
331	1	a	so just to wrap up
332	0	a	the next meeting is going to be in thirty minutes .
333	0	a	So that is about about ten to twelve by my watch .
334	0	a	so inbetween now and then , as the industrial designer , you are going to be working on you know the actual working design of it
335	0	a	so y
336	0	a	you know what you are doing there .
337	0	a	Yep .
338	0	a	for user interface , technical functions , I guess that is you know like what we have been talking about , what it will actually do .
339	0	a	and marketing executive , you will be just thinking about what it actually what , you know , what requirements it has to has to fulfil
340	0	a	and you will all get instructions emailed to you ,
341	0	a	I guess .
342	0	a	Okay .
343	0	a	Yeah , so it is th the functional design stage is next , I guess .
344	0	a	And
345	0	a	and that is the end of the meeting .
346	0	a	So I got that little message a lot sooner than I thought I would , so
347	1	a	Before we wrap up , just to make sure we are all on the same page here ,
348	0	a	, do we
349	0	a	We were given sort of an example of a coffee machine or something ,
350	0	a	right ?
351	0	a	Well ,
352	0	a	are we at ma right now on the assumption that our television remote control may have features which go beyond the television ?
353	0	a	Or are we keeping sort of like a a design commitment to television features ?
354	0	a	I I do not know .
355	0	a	Uh huh
356	0	a	, yeah .
357	0	a	Th
358	0	a	Okay ,
359	0	a	well just very quickly cause this we are supposed to finish now .
360	0	a	Yep .
361	0	a	I guess that is up to us ,
362	1	a	I mean you probably want some kind of unique selling point of it ,
363	0	a	so , you know
364	0	a	Yeah .
365	0	a	Yeah , sure .
366	0	a	Okay .
367	0	a	I think one factor would be production cost .
368	0	a	Okay , yeah .
369	0	a	Because there is a cap there , so depends on how much you can cram into that price .
370	0	a	Okay .
371	0	a	Okay .
372	0	a	Yeah .
373	0	a	I think that that is the main factor .
374	0	a	Okay .
375	0	a	Okay .
376	0	a	Right , okay , we will that is that is the end of the meeting , then .
377	0	a	So ,
378	0	a	 
379	0	a	Is that alright now ?
380	0	a	Okay .
381	0	a	Sorry ?
382	0	a	Okay , everybody all set to start the meeting ?
383	0	a	Okay , we have got half an hour for this one to discuss the functional design .
384	1	a	Could you plug me in ?
385	0	a	Okay .
386	0	a	Thanks .
387	0	a	All ready to go ?
388	0	a	Okay .
389	0	a	Okay .
390	0	a	so hopefully you have all been working away , and I have put the minutes of the last meeting in the project folder .
391	1	a	so I guess just to to recap on what we did last time .
392	0	a	kind of got to know each other a little bit and got familiar with all the equipment and started to discuss a bit about the project , you know , cost wise how much how much money we had to s just want to tell you that you have three new requirements , which is the The first one is that the company is decided that teletext is outdated because of how popular the internet is .
393	0	a	Nobody uses teletext very much anymore , so we do not really need to consider that in the functionality of the of the remote control .
394	0	a	Kay .
395	0	a	they have also suggested that we we only use the remote control to control the television , not the VCR , DVD or anything else .
396	0	a	I think the worry is that if the project becomes too complex then it will affect how long it takes us to get it into into production , the time to market .
397	0	a	Okay .
398	0	a	So , we are just going to keep it simple and it will just control the TV .
399	0	a	And the other thing was that the company want the corporate colour and slogan to be implemented in the new design .
400	0	a	I am not entirely sure what the corporate colour is .
401	0	a	It might be yellow , because there seems to be a lot of yellow everywhere .
402	0	a	And the slogan , like the actual written slogan , or just to embody the idea of the slogan ?
403	0	a	About putting the fashion in electronics .
404	0	a	Well that is the thing , I am I am not sure
405	0	a	th because on the the company website , what does it say
406	0	a	something
407	0	a	Yeah ,
408	0	a	I mean do they Is that something they want actually written on it ,
409	0	a	cause it is quite long .
410	0	a	yeah .
411	0	a	or yeah , just the idea , but I am not sure .
412	1	a	So that is something we can discuss as well .
413	0	a	So those are the three things , just not to worry about teletext , only control the TV , and and incorporate the colour and slogan of the company .
414	0	a	so is everybody okay with any of that
415	1	a	, or do you want me to recap at all ?
416	0	a	Right ,
417	0	a	time for presentations then .
418	0	a	Nope , we are all set .
419	1	a	Who would like to go first ?
420	0	a	Okay , cool .
421	1	a	I will go first .
422	0	a	Sure .
423	0	a	Alright ,
424	1	a	can I st steal this from the back of your laptop ?
425	0	a	so this is the technical functions design .
426	0	a	Oh yeah , of course
427	0	a	, yeah .
428	1	a	G go on ahead .
429	0	a	Right
430	0	a	to do the the design I have I have had a look online , I have had a look at the homepage , which has given us some insp inspiration from previous products .
431	0	a	I have had a look at the previous products to see what they offer
432	1	a	and I would like to ask you guys for your ideas about the design at the end of the meeting .
433	0	a	unfortunately we are not allowed to talk outside the meeting room , so
434	0	a	, having a look at the existing products , I found out that it tends to come in sort of two extremes , there is either a very complicated one that is got lots of buttons , lots of colours , very confusing , you do not know what you are doing .
435	0	a	Right .
436	0	a	Okay .
437	0	a	in that case the the labelling tends to be very bad .
438	1	a	there is an example I will show you at the end , sh show you now .
439	0	a	here the button there and there .
440	0	a	Alright .
441	0	a	This one is prog .
442	0	a	Sorry .
443	0	a	That one is perg and that one is prog , and it does not really tell you what it does .
444	0	a	, not sure if you had a a look at the other control in that example .
445	0	a	it is a very simple one .
446	0	a	It is got only the basic functions but it is the same size as the the hard to use one .
447	0	a	Oop .
448	0	a	it looked a bit clunky .
449	0	a	They are very big and not very much use for buttons .
450	0	a	and it is just very hard to access the advanced functions .
451	0	a	There is there is nothing for instance for a slow motion button .
452	0	a	, my own preferences , I prefer the the clunky one .
453	0	a	it is very easy to use .
454	0	a	but unfortunately it does lack the advanced functions
455	0	a	which I I quite like having on the controls .
456	1	a	so I believe the the advanced functions should maybe be hidden in a drawer , or something like tha from the bottom of it .
457	1	a	So , now I would like to ask for your preferences .
458	0	a	not sure of how long we have got , , the clunky one is the one on the right .
459	0	a	Well we can chat away for for five minutes
460	0	a	or so I think at at most .
461	0	a	Just a couple of minutes anyway .
462	0	a	M yeah , like a lot of a lot of what I have read and prepared for this meeting fits in really closely with what with what Craig is just gone over .
463	1	a	So in part I could I could give you some of my personal preferences but I could also th add some to this which is just about sort of sort of market research .
464	0	a	But anyway ,
465	1	a	we might come to that later .
466	0	a	Shall we sh
467	1	a	well we will stick to kind of your area for now .
468	0	a	Which which is the clunky one , the one on left or on the right?. .
469	0	a	Okay .
470	0	a	Yeah .
471	0	a	clunky in what sense , like h heavier ?
472	0	a	Larger ?
473	0	a	I see , so it is more just basic .
474	0	a	I think it is supposed to be the same size , but it is got much fewer buttons .
475	0	a	It is , you know , it is very spread out
476	0	a	and kind of you know
477	0	a	, I get the idea it would be sort of about this size .
478	0	a	Looks kind of
479	0	a	Yeah .
480	0	a	Right , okay .
481	0	a	Yeah .
482	0	a	got very few buttons on it and
483	1	a	, do we have any functions that we would want on it ?
484	0	a	I mean so far I have got on and off , switch the channel up and down , and put the volume up and down .
485	0	a	Yeah .
486	0	a	Sure .
487	0	a	Well I think it is a valid point .
488	0	a	I mean like the one on the left looks quite quite complicated , and that PRT p PROT thing is incredibly confusing .
489	0	a	so I see I see why yo you know you might prefer the simpler design , but yeah you do not want to lose out on , you know , what it does ,
490	0	a	so maybe you know
491	0	a	you know you get a lot of remote controls where you kind of flip the thing open ,
492	0	a	I think that is a good idea .
493	0	a	I think it is a good idea .
494	0	a	Uh huh .
495	0	a	they are just the the very basics you could use for a TV .
496	0	a	Uh huh ,
497	1	a	and then actual numbers for channels as well ,
498	1	a	yeah .
499	0	a	Okay .
500	0	a	, you say that is a h a required one or a requested one ?
501	0	a	Would you like
502	0	a	the channels like the the numbers on thing ,
503	0	a	, yeah .
504	0	a	Which was that ?
505	0	a	Up the numbers , or the up down ?
506	0	a	Yeah .
507	0	a	God , I wou
508	0	a	I would say that is required ,
509	0	a	I mean there is no way anybody is going to buy a remote control these days when if you ca not actually individually select channels ,
510	0	a	I mean would anybody disagree with that ?
511	0	a	, what else ,
512	0	a	So do not need to worry about teletext , do not need to worry about VCR ,
513	1	a	any kind of like display controls at all do you think we need to worry about ,
514	0	a	you know like brightness and contrast ?
515	0	a	Yeah .
516	0	a	We do not ?
517	0	a	No ?
518	0	a	Yeah .
519	0	a	Well I think I think es essentially what we are doing right now is we are categorising .
520	0	a	We are saying well we want this to be a product that offers all the sort of more tricky features
521	0	a	but we want them to be in another area ?
522	0	a	Is that right ?
523	0	a	Is that what we are we are doing ?
524	0	a	We are kind of like sorting them an
525	0	a	Or are we actually eliminating things
526	0	a	we just do not want the product to have ?
527	0	a	Yeah .
528	0	a	Yeah .
529	0	a	, to start with sort of a bit both ,
530	1	a	we need to find out exactly what we have to have and after that we can add things if they are possible .
531	0	a	I think are you are you maybe kind of thinking what we absolutely have to have and what would be nice ?
532	0	a	Okay , right .
533	1	a	Well , do you want to maybe just , at this point decide on what we absolutely must have as a p as a function of this .
534	0	a	Yep .
535	0	a	, so so far , just to recap you have got volume and channel control and
536	0	a	Right okay .
537	0	a	There is on and off , volume and channel , and skip to certain channels with the numbers .
538	0	a	yeah .
539	1	a	Well , one one way I would look at this would be that we a approach the different controls in terms of like control types ,
540	0	a	so that for the user it is very clear what they want to do where they go .
541	1	a	and also think maybe a little bit about sorta
542	1	a	w w
543	1	a	what would just want to be acc easily accessible .
544	0	a	For example if we had audio controls , those could be something people set up very rarely .
545	0	a	Oka .
546	1	a	Maybe they are un they are
547	1	a	they are
548	1	a	they are in a little area but covered up ,
549	0	a	things like channel and volume are used all the time ,
550	1	a	so we just have them right out on top , very just very sort of self explanatory .
551	1	a	so maybe we need to think about having three or more groupings of controls , you know like one which are just the the habitual ones that should be right within your natural grip .
552	1	a	And others that are also available and then others that are concealed .
553	0	a	Something like that .
554	0	a	Okay .
555	1	a	well , just to to wrap up quickly on this this little section
556	0	a	Have I just lost Oh no .
557	0	a	, do you think maybe that is the only kind of essential requirements ,
558	1	a	and then maybe just things that would be nice if it could do would be things like audio set up and display set up and things like that , maybe like a mute button ,
559	0	a	that sort of thing .
560	0	a	Yeah .
561	1	a	Any of you anything to add to that at all ?
562	0	a	No .
563	0	a	No .
564	1	a	I will add it later , I guess the presentation .
565	0	a	Okay , right .
566	0	a	Yeah .
567	0	a	okay ,
568	1	a	if we can move on to next presentation then please .
569	1	a	Sure .
570	0	a	Do you want to
571	0	a	Probably not , actually .
572	0	a	Do you want to switch places ?
573	1	a	Just just switch them .
574	0	a	Can this can this pl reach ?
575	0	a	Can this plug come across ?
576	0	a	No .
577	0	a	No .
578	0	a	No .
579	1	a	So why do not I just pick up and move then .
580	0	a	Yeah .
581	0	a	Here , I will just Why do not I just
582	1	a	er , can you go up behind me ?
583	0	a	Kinda This is so This
584	0	a	I am all in a knot now .
585	0	a	bit complicated .
586	0	a	It would be nice if everything was wireless , would not it ?
587	0	a	Right .
588	0	a	Okay .
589	1	a	So I can I can say already ,
590	0	a	I dunno whether this is for good or for bad
591	0	a	but there will be a lot of kind of redundancy in the in the the issues and the the the things .
592	0	a	Oh , like overlap between what you said ?
593	0	a	Oh well , for all you know that that will happen .
594	0	a	Yeah ,
595	0	a	yeah .
596	0	a	Which is ma not necessarily a bad thing ,
597	0	a	but may
598	0	a	what I have already started doing is cr
599	0	a	I created a slide in in my presentation here
600	0	a	so
601	0	a	so that we kind of think well what is the cumulative effect of what we have taken from your ideas and and mine , because certainly I I have a hard time separating separating things completely .
602	0	a	Obviously obviously what you have just told me what you have just told me impacts a lot on what like market research that that I have been
603	0	a	So how do I how do I get this up ?
604	0	a	Okay .
605	0	a	hard to know what where your role ends ,
606	0	a	yeah .
607	0	a	Okay .
608	0	a	function F eight .
609	0	a	pr yeah , press function and F eight ,
610	0	a	yeah .
611	0	a	Okay .
612	0	a	Alright .
613	0	a	So
614	0	a	F eight ?
615	0	a	Oh , and F eight .
616	0	a	Function , the blue button .
617	0	a	Next to the control on the left .
618	0	a	Yeah .
619	1	a	You have to push it together .
620	0	a	Okay .
621	0	a	Yep .
622	0	a	Okay , I think that that is doing it now .
623	0	a	Nope .
624	1	a	Try that again .
625	1	a	, again ?
626	0	a	Okay .
627	0	a	Think maybe the the wire in the back might be loose .
628	0	a	Wait .
629	0	a	Yeah , you want to
630	0	a	Oh oh here we go .
631	0	a	okay great .
632	0	a	Yep , there we go .
633	0	a	There you go .
634	0	a	Okay .
635	0	a	Just
636	0	a	Before I bring this up what I will just say is what I have what I have done is tried to collect some information so that I can then relay this to to you guys so that it is now becomes a collective thing .
637	0	a	And then kind of lead us in the direction of deciding ,
638	0	a	kay what what are our options
639	0	a	, what should we decide
640	0	a	and do you know what I mean , so .
641	1	a	Increase that cause we ca not see the
642	0	a	That is much better .
643	0	a	Okay .
644	0	a	Okay .
645	0	a	Right .
646	0	a	Can you
647	0	a	Right , okay .
648	0	a	There you go .
649	0	a	Okay .
650	0	a	Alright .
651	0	a	That would be
652	0	a	Okay .
653	0	a	So does that make sense ?
654	0	a	So what I basically got is I just looked into some information and sort of th tried to think about how how we could review it
655	0	a	and how we could
656	0	a	and what kind of decisions we could take away from it
657	1	a	and then maybe by the end of just looking at some of these things we can think about what are our priorities .
658	0	a	Cause certainly there is lots of different information to go through .
659	0	a	So I am thinking here about primarily about customer needs ,
660	1	a	that we start with the customer , and w you know , what they want and what are issues with with existing products .
661	1	a	to think about trends and also about try and connect that as you see with the company vision
662	0	a	which is about fashion in electronics .
663	1	a	and then , as I say w we would like to prioritise our design features from this
664	0	a	and Dunno .
665	0	a	Bouncing on top .
666	0	a	Okay .
667	0	a	Yeah .
668	0	a	So this is what I have found here , a lot of this is new to me ,
669	1	a	so we will just read through together .
670	0	a	, users dislike the look and feel of current remote controls .
671	0	a	So they find them ugly .
672	0	a	Most people find them ugly .
673	0	a	the vast majority would spend more money for it to look fancy as well , we will see later , the vast majority would spend more money for slightly more intuitive control , such as voice recognition .
674	0	a	Okay I am going to
675	1	a	we will look at that in a second .
676	0	a	most people use only a f a very slim portion of all the controls .
677	0	a	So I guess what we are looking at here is people want this h technology , they tend to use the most simple controls and overall
678	0	a	they find remote controls to be something they do not does not really appeal to them .
679	0	a	So I think what we are doing is we are trying to take like
680	0	a	if for me this is sorta like three different different inspirations , you know , one is that we want something that is high tech
681	0	a	but we want it to seem easy .
682	0	a	And in spite of the primitive side of it and the very high tech side , we want it to just be an appealing piece of equipment in people is hands .
683	0	a	frustrations .
684	0	a	They get lost a lot , s as it came up in our last meeting .
685	0	a	, takes time to learn how to use them .
686	0	a	This is why I mention when Craig was showing us some ideas that we actually try and group controls , so d it does not just look like a big panel , kind of like when you you look at , you know , a new computer keyboard , or something that is quite explanatory .
687	0	a	If you want audio , if you want visual , then you have those .
688	0	a	and I will admit I do not know what RSI stands for .
689	0	a	Repetitive strain injury .
690	0	a	Is installing a new remote control something that people
691	1	a	, I think it will be the mid range to the high end market , in terms of people .
692	0	a	, no , that did not come up at all .
693	0	a	so here here is another sort of a a review here of the main things .
694	0	a	I also found that most people would
695	0	a	adults at least would pay more for voice recognition .
696	0	a	Now apparently we do have access to all the tech cutting edge technology in remote control .
697	0	a	So I dunno
698	1	a	if that is possible we might consider getting into it .
699	0	a	And and again here as we sort of move m sort of thin start thinking about how we want to sell and market this
700	0	a	, I think a recurring theme here is the company wants it to be wants us to make something that is fashionable and sleek and trendy .
701	0	a	people additionally are not are not liking the appearance of their products ,
702	1	a	so we want to think about as we take all the sort of the techie features how we can put that into a unit which is which people like .
703	0	a	You know , they like the aesthetics and the ergonomics .
704	0	a	Okay .
705	0	a	So want something that looks good and is easy to use , big priorities .
706	0	a	Yeah .
707	0	a	Yeah ,
708	1	a	so you know just c looking at what what Craig Craig is i ideas are
709	1	a	s sorta
710	1	a	tell me that maybe what we want to do is try and separate the different things that we want to include in this .
711	0	a	Okay .
712	1	a	So if we do say well we want there to be all the technology will we try and make that almost be like optional technology .
713	0	a	You know , it is like like I find a lot of TVs these days ,
714	0	a	something really like about them is if you want to just turn them on and off you can , but they have little panels where you click and there is just like tons of features you go through .
715	0	a	So it you want to group all the different kind of types of functions together , you know .
716	0	a	Yeah .
717	0	a	That is
718	0	a	I think it is a good idea .
719	0	a	Yeah .
720	0	a	That is s that is sort of the
721	0	a	But I
722	0	a	I am
723	1	a	my hope here is that I am putting out this information so that we can then say okay , well how do we collectively move on with it .
