125	0	a	Yeah .
126	1	a	You want to start ?
127	0	a	Oh you have to start ?
128	0	a	I did not see anything about who had to start .
129	0	a	Yeah .
130	1	a	I think I have to start .
131	0	a	Oh no , no problem .
132	0	a	The order ?
133	0	a	No .
134	1	a	Well s then start .
135	0	a	I I just have to to think which file is mine , cause I was bit in a hurry .
136	0	a	Okay .
137	0	a	Well
138	0	a	You already opened PowerPoint .
139	0	a	I think it is this one .
140	0	a	But I am not sure .
141	0	a	Yeah .
142	0	a	S
143	0	a	Right .
144	0	a	Yes .
145	0	a	This is it .
146	0	a	Yeah .
147	1	a	Well , I am going to tell you something about functional requirements .
148	0	a	to start with these points .
149	0	a	next sheet ?
150	1	a	at first I tell you something about what people dislike about the current controls ,
151	0	a	because it is a smart thing to exclude those things .
152	0	a	, furthermore it is very important what they do like and what they do use .
153	1	a	then I tell something about the most important issues .
154	0	a	So we have to focus on those three thing three things .
155	1	a	And in the end I will show you our target audience or our target product users , customers .
156	0	a	Well , the first findings are that people think most controls are very kind of ug ugly .
157	0	a	That is seventy five per cent of the current users .
158	0	a	They do not like it ,
159	1	a	so we might think about fronts in that section .
160	0	a	They also say , that is about I thought it was fifty per cent , that more money will be spent on better looking controls .
161	0	a	So it is very important that you design a a nice looking control .
162	0	a	the current user uses his machine just about well all of the time for a few functions .
163	0	a	, almost every user uses it d the the control for just ten per cent of its capacity .
164	1	a	So it is really important to make the the buttons for the common tasks kind of big or kind of flashy .
165	0	a	Furthermore , it is seventy five per cent of the users zaps a lot .
166	1	a	Thus it might be might be smart to make a a big zapping button or something in the middle , so you can reach it with your thumb .
167	1	a	You can zap away .
168	0	a	Yeah ,
169	0	a	yeah right .
170	0	a	Yeah .
171	1	a	Yeah .
172	0	a	Right .
173	0	a	A lot of losers users lose their controls in their in their living room .
174	1	a	So it might be sensible to make some kind of a button on your television , that is your your control beeps or something , that you can find this very easily .
175	0	a	Yeah .
176	1	a	I dunno , maybe that is an idea .
177	0	a	Well
178	1	a	It should actually It should actually be loose from the television ,
179	0	a	because it can also be used for other televisions .
180	0	a	Cause it is a big I think fifty per cent of the users loses his its control , within the same room .
181	0	a	Oh .
182	0	a	Oh ? .
183	0	a	Yeah .
184	0	a	Yeah
185	0	a	but what if you lose your click on device ?
186	1	a	Yeah
187	1	a	but if someone d somebody else uses it in ano other room or something ?
188	0	a	Nee but it
189	0	a	it specifically says it is the the control is lost in the same room .
190	1	a	So if you deliver a small click on device that you can put on your television , that bleeps to your remote control , everyone can use it .
191	0	a	No
192	1	a	you can click it on your television .
193	0	a	Yeah in another room ,
194	0	a	yeah .
195	0	a	Well yes .
196	0	a	Yeah .
197	0	a	So
198	0	a	Well a beeping device would be
199	0	a	furthermore the learning time is a problem .
200	0	a	Well we will have a look at it , yeah .
201	0	a	thirty four thirty four per cent thinks it is it is too too difficult to learn .
202	1	a	So the the learning curve should be very short for the dumbest people should be able to use it .
203	1	a	I think our user expert should also consider manual a manual for the remote , of course .
204	0	a	Yeah but people do not read manuals .
205	0	a	I did not read it ?
206	0	a	Oh , alright .
207	0	a	No .
208	0	a	No .
209	0	a	users to add one ?
210	0	a	Do you think ?
211	0	a	I do not think
212	0	a	Yeah .
213	1	a	I think you should put more time in the in the design of pick up and use , than a manual .
214	0	a	Yes
215	0	a	you should You should could take a look at it and and and know how it how it is supposed to work .
216	0	a	Yeah alright .
217	0	a	Yep .
218	0	a	Because they do not use it ?
219	0	a	Alright .
220	0	a	Yeah .
221	0	a	Well there sh should always be a menu , but it c can be very short .
222	0	a	Right .
223	0	a	And it should be consistent with consistent with older remotes .
224	0	a	Yeah but nobody reads a manual about a remote control , I think .
225	0	a	Yes okay .
226	0	a	Well maybe for the If you do not recognise a button who d who d who do I call wh when I do not know it ?
227	0	a	Is not it part of the of the u
228	0	a	No .
229	0	a	Alright .
230	0	a	Yeah right .
231	0	a	It sh it should be there , the manual .
232	0	a	But but not to explain how the remote works .
233	0	a	Only
234	0	a	And we do not have much time .
235	1	a	So it is better to put our attention to the the design .
236	1	a	So you can pick up and use it , than I think .
237	0	a	Well we are a design team ,
238	1	a	we can say to some writer make a manual point .
239	0	a	Yeah right , right .
240	0	a	So
241	0	a	Well we will have a look .
242	0	a	No .
243	0	a	Never mind .
244	0	a	Next point .
245	0	a	yes ?
246	0	a	Yep .
247	0	a	RSI .
248	0	a	Well that is about twenty per cent I thought .
249	0	a	But the designer should take it should Wie zeg ik dat ?
250	0	a	Yeah , consider the consequences of using your remote .
251	0	a	Consider the m
252	0	a	Yeah .
253	0	a	It should be a good in your hand .
254	0	a	Right ,
255	0	a	this is the most important part .
256	0	a	, we are
257	0	a	Like the requirements said , we are going to specify of we are going to target a younger audience .
258	0	a	, that is about sixty per cent of the market , so it is quite important .
259	0	a	research shows that they like to have a little LCD screen on their on their zapping device .
260	0	a	I thought it was the age between sixteen and twenty , ninety nine per cent of the people like that .
261	0	a	Well
262	0	a	Well with twelve Euro fifty as production cost , we ca not afford an LCD
263	0	a	Yeah .
264	1	a	So it is very important we should definitely have that in our designs .
265	0	a	It is going to be expensive .
266	0	a	No .
267	0	a	Yeah .
268	0	a	Yeah but they think it is really important .
269	0	a	So if we want to s If we have a big
270	1	a	If we make lots of of the stuff , maybe we can buy it very cheap , I dunno .
271	0	a	We have to
272	0	a	Yeah ,
273	0	a	I do not know .
274	1	a	Well we will consider it .
275	0	a	Well
276	0	a	Yeah well it is your your task to look into the costs of those
277	0	a	Nigh
278	0	a	I know .
279	0	a	We will think abo we will think
280	1	a	No , we will look we will look into that later .
281	0	a	I do not have any information on that .
282	0	a	So
283	0	a	Right .
284	0	a	Alright ?
285	0	a	We have very demanding clients .
286	0	a	And another thing is speech recognition .
287	0	a	They also like that , but research is very costly .
288	0	a	I think that is difficult to realise also .
289	0	a	So
290	1	a	Yeah ,
291	1	a	but it
292	1	a	it might be important for the sale .
293	0	a	It is not yet a standard development those so
294	0	a	We sh
295	0	a	Yeah absolutely .
296	0	a	No
297	0	a	and we have customers in multiple countries I think .
298	0	a	Well I do think LCD is more reachable than the speech recognition .
299	0	a	Yeah .
300	1	a	So we might consider LCD screens .
301	0	a	Yeah , yeah , alright .
302	1	a	Well we will consider both and and see what what what we can find , I think .
303	0	a	No .
304	0	a	Alright .
305	0	a	Yep .
306	0	a	We do not rule them out yet .
307	0	a	Kay .
308	0	a	Alright .
309	0	a	, I think that is it .
310	0	a	I think it is sensible to u to take this take these points into the notes .
311	0	a	Alright .
312	0	a	Yes .
313	0	a	So you can
314	0	a	Right .
315	0	a	Well you
316	0	a	I c
317	0	a	I can still see your presentation .
318	0	a	Yeah .
319	0	a	Right .
320	0	a	It is in the
321	1	a	Well next I dunno who is next .
322	0	a	Yes .
323	1	a	Shall I give a technical talk ?
324	0	a	Alright .
325	1	a	Oh you go .
326	1	a	Well go ahead .
327	0	a	Well it is my task to explain or to point out a working design .
328	0	a	Yip .
329	0	a	We have that here .
330	0	a	Okay , how do you enlarge it , so that you can have the
331	0	a	F F five .
332	0	a	F five .
333	0	a	F five .
334	0	a	Yep .
335	0	a	Alright .
336	0	a	Well , the working design ,
337	0	a	that is my
338	0	a	Well alright , you know who I am and what I do .
339	0	a	Next button .
340	0	a	So we have this .
341	0	a	It is a bit unclear
342	0	a	because I wanted to copy paste something .
343	0	a	It was originally in black and white but it became black and purple .
344	0	a	Oh right .
345	0	a	Purple .
346	0	a	But I think you can read it .
347	0	a	Yeah ,
348	0	a	yeah ,
349	0	a	yeah .
350	0	a	well I think it is important for you to realise the basic function of a remote control .
351	0	a	A bit .
352	0	a	well you can see
353	1	a	And I then can select I can select on the dings
354	0	a	It goes to the next page .
355	1	a	Maybe you can select it .
356	1	a	So it inverts .
357	1	a	the p the whole picture .
358	0	a	Nah , never mind .
359	0	a	Click .
360	0	a	Well , you can read it ,
361	0	a	it is not too difficult .
362	1	a	Yeah , go ahead .
363	0	a	Meanwhile , this is a schematic view of how a basic remote control works .
364	0	a	You have basically the energy , the power of the of the remote control , and the sender , w which is the LED , the the the the the the the the the bulb that sends the the infrared beam to the , no , to the set .
365	0	a	Yeah .
366	0	a	Alright .
367	0	a	And the source is of course the user .
368	0	a	the user interface is the the the buttons of course .
369	0	a	And the the user interface sends the the different signals of the different buttons to the chip , and the chip sends it to the LED , and the LED sends it to the receiver .
370	0	a	That is the that is the basic idea .
371	0	a	Yep .
372	0	a	Very basic .
373	0	a	well I have put it in a in in in a a couple of basic steps .
374	0	a	the remote is basically just waiting for a user to press a key .
375	0	a	It does nothing until of course the key is pressed .
376	0	a	The key a signal to a chip , the chip senses the connection .
377	0	a	and recognise the key .
378	0	a	So well you understand .
379	0	a	The chip produces Morse code , a specific code to indicate that specific button that is pressed , of course .
380	0	a	And it uses transistors in the in the remote control to amplify and to send that signal again to the to the LED , which is the bulb , of course .
381	0	a	Now the LED produces an infrared beam and signals the , well it is very simple , and signals the signals to the sensor on the TV set , and the TV set also recognises the the the signal , and performs the assigned task .
382	0	a	Yeah .
383	0	a	So it is also why we have to have a button that says I am now busy with a DVD if we had done that .
384	0	a	And a button for TV .
385	0	a	bu
386	0	a	Yeah , but we do not .
387	0	a	we
388	0	a	No no ,
389	0	a	but Yeah .
390	0	a	So
391	0	a	Well but but
392	0	a	if you have the most used buttons all in one place , and you keep making the same well moves .
393	0	a	Exactly .
394	0	a	well this is the basic function of a remote .
395	0	a	I have some couple of pictures here .
396	0	a	It is a very basic one .
397	0	a	And if we if we are going to add an an LCD screen to it , it wo not look anything like this , but This is very basic basically the the shape of of a remote control .
398	0	a	It has very little buttons and
399	0	a	But it it it is it is quite
400	0	a	Yeah , you can easily recognise the buttons .
401	0	a	They are far enough apart and an anything .
402	0	a	It is not very not very high tech
403	0	a	indeed , and it is not very user friendly .
404	0	a	High tech .
405	0	a	if you look at the shape , it is just a simple long box shape .
406	1	a	So we have to change a little bit to that ,
407	0	a	so that it becomes more user friendly , and that problems like RSI and those kinds of thing do not do not oc do not occur .
408	0	a	Right .
409	1	a	Can I say something ?
410	0	a	I have a table here about the l the relevance of the buttons .
411	0	a	Yeah .
412	0	a	the power button is used very much , channel selection , volume and teletext .
413	0	a	Well teletext is not an option , so that
414	1	a	But I think it is very important to make the power , channel and volume buttons near to the thumb , so you ca not have RSI consequences .
415	0	a	Yeah ,
416	0	a	because they are the the most important buttons
417	0	a	and you can immediately
418	0	a	You do not have to look and and search for them .
419	0	a	Right .
420	1	a	Make them big , make them easy to to press .
421	0	a	You can also like Yeah , I was thinking you can Are some of the the the
422	1	a	Maybe you can make , for for channel changing , two little buttons on the side of the remote , so you can just do like this .
423	0	a	Right .
424	0	a	Yeah , right .
425	0	a	But if y if you would put it at a different place , then you have to move your hands , and that is on of the things about RSI .
426	0	a	Right .
427	0	a	Yeah , that is right .
428	0	a	That is right .
429	0	a	That is right .
430	0	a	Well you you ca not have any every button under the thumb , of course .
431	0	a	We But
432	0	a	Yeah .
433	0	a	No
434	1	a	but the most important buttons m maybe you can just put them a bit apart
435	1	a	so you would reject R RSI RSI .
436	0	a	That is very important .
437	0	a	And
438	0	a	But is that is that useable ?
439	0	a	Do people , when they pick up a remote , know that they have to do that ?
440	0	a	It is a f it is a new feature ,
441	1	a	you can make make a double feature l like a button on the top and under it .
442	0	a	Like some little Gameboy things or some
443	0	a	Well Yeah alright , but
444	0	a	Yeah ,
445	0	a	but if you s say them up and down
446	0	a	, they they will understand it , I think .
447	0	a	Yes
448	0	a	I have saw that on m on mi mobile telephones they also have those buttons .
449	0	a	Well it it is
450	0	a	Well also
451	0	a	i if someone puts picks up his remote
452	0	a	Yeah .
453	0	a	Yeah .
454	0	a	Eighty per cent would .
455	0	a	Well , .
456	0	a	If someone puts up i picks up his remote , and he picks up it
457	0	a	he he touches the side
458	0	a	then he is a already on the next channel .
459	0	a	Yeah , he feels it immediately .
460	0	a	Yeah that is true .
461	0	a	That is very irritating , I think .
462	0	a	Yeah , that is right .
463	0	a	Yeah .
464	0	a	Yeah
465	0	a	but
466	1	a	Right , continue .
467	0	a	Sorry .
468	1	a	But in e in any case the the basic function should be indeed , and as you say at the thumb .
469	0	a	I think that is a good idea ,
470	1	a	and and that the less important buttons , like the the the different channels , the numbers one
471	1	a	two three four five as well , should be
472	1	a	yeah
473	1	a	well not in reach ,
474	0	a	because they do not use it all the time .
475	0	a	Well it is pretty pretty basically as you said .
476	0	a	Yep .
477	0	a	And I have some pictures of the inside workings , but I do not want to get too technical , because that is not very useful for you .
478	0	a	Yeah , that is right .
479	0	a	That is your part of the job .
480	0	a	So yeah exactly
481	0	a	this is how it looks from the inside .
482	0	a	Yep .
483	0	a	And well that is about it I think .
484	0	a	Oh yeah , I still have this .
485	0	a	Oh I had to delete this , but I had to make a schematic of the of the new
486	0	a	But I had too too little time , but do not do not look at it please .
487	0	a	Alright .
488	0	a	Okay .
489	0	a	Well we understand .
490	0	a	Alright .
491	0	a	I I think it is it is clear how it works .
492	0	a	We understand .
493	0	a	Yeah , it is clear .
494	0	a	Alright .
495	0	a	Oh right , no .
496	0	a	That is the most important thing .
497	0	a	Nice .
498	0	a	Alright .
499	0	a	Then Mike can give the third presentation .
500	0	a	Right .
501	0	a	How late is did we start his presentation ?
502	0	a	Wha
503	0	a	Yeah .
504	0	a	I dunno .
505	0	a	I think w About twenty minutes ago ?
506	0	a	Losing time losing time .
507	0	a	Well then we have still the time ,
508	0	a	so But we do have to come to a decision , right later on .
509	0	a	Yeah right .
510	0	a	So
511	0	a	I do not think so .
512	0	a	So
513	0	a	Oh yeah ? ?
514	0	a	Okay ,
515	0	a	yeah
516	0	a	well .
517	0	a	Well I thought everybody on the website would see the same thing , but obviously that is not the case .
518	0	a	Yeah ,
519	0	a	there are different
520	0	a	We have all have different home pages , with different links .
521	0	a	Yeah .
522	0	a	Yeah .
523	0	a	Yeah right .
524	0	a	For instance you could not see this .
525	0	a	Yeah .
526	0	a	Well I am Mike , User Interface Designer .
527	0	a	The the method ?
528	0	a	Well I used my own experience with remotes , took a good l look at the remotes on the corporate website , which are these two .
529	0	a	Yeah .
530	0	a	Yes , these are from from another manufacturer .
531	0	a	These are already in use ?
532	0	a	Alright , okay .
533	0	a	This one is engineering centred , so this one has the most functions and things .
534	0	a	Yeah .
535	0	a	I like user centr centred also the best .
536	0	a	Well
537	0	a	Yeah , me too .
538	0	a	I like user centred .
539	0	a	Yeah .
540	0	a	We also do that .
541	0	a	Well , I thought that we reduce the the option to control the DVD also , and teletext and that kind of stuff .
542	0	a	so I thought we we we would use more or need more buttons than this one .
543	0	a	But we have to reject that , because of the requirements ?
544	0	a	Alright .
545	0	a	But
546	0	a	Yes .
547	0	a	Yeah .
548	0	a	Th that is why this is not relevant any more I feel .
549	0	a	I think this is about the maximum number of buttons we will need .
550	0	a	Yeah , right .
551	0	a	I I kind of like the shape .
552	0	a	I think this is what we talked about .
553	0	a	But
554	0	a	No
555	0	a	I have
556	0	a	Well I showed it somewhere .
557	0	a	Yeah .
558	0	a	You ca not really see the differ from different sides .
559	0	a	But I think
560	1	a	you can draw it if you
561	1	a	Yeah .
562	0	a	Oh yeah .
563	1	a	I think we should go further with the idea of a removable front .
564	0	a	So we can can yeah customise the
565	0	a	Yeah .
566	0	a	Well absolutely ,
567	0	a	but i th they all have to have something about the recognition from our company .
568	0	a	So we cannot just make someone w
569	0	a	No
570	0	a	but that is th the side they look look at is the front .
571	0	a	It is a front .
572	0	a	It is not the the whole remote that changes , of course .
573	0	a	But it
574	0	a	You can
575	0	a	So if y if you make a a front with just a a tiger on it , then our recognition is totally gone .
576	1	a	Or you can you can can put the same symbol on on every remote .
577	0	a	Yeah , that is right
578	0	a	Yeah , that is a must .
579	0	a	So l like Ericsson does every S something like this .
580	0	a	We must have that .
581	0	a	Yeah , we must .
582	1	a	We can put it on the on the back side .
583	0	a	Yeah well and and
584	0	a	Yes .
585	0	a	It is recognisable .
586	0	a	Kay .
587	1	a	We can make a symbol of the company right here .
588	0	a	Yeah ?
589	0	a	Yeah yeah .
590	0	a	And if you put a front on it , there is a hole on the front .
591	0	a	So the symbol is always on
592	0	a	Yeah .
593	0	a	Yeah , so that you do not replace the symbol , yeah .
594	0	a	Yeah
595	0	a	yeah
596	0	a	yeah .
597	0	a	Something like that ,
598	0	a	in the Yeah .
599	1	a	Or the th the the lowest part of the remote is not changed by the front .
600	0	a	Yeah ,
601	0	a	yeah .
602	1	a	But let is not focus on the front .
603	0	a	Yeah .
604	1	a	Those kind of things .
605	0	a	Yes .
606	0	a	Okay .
607	0	a	Well so like I said I thought we would we would use more function .
608	0	a	If we we had to include more functions .
609	0	a	But we do not .
610	0	a	So Yeah .
611	0	a	Alright .
612	1	a	I think this is about the maximum number of buttons we need .
613	1	a	Maybe some less .
614	0	a	Like eject we do not need , and some other buttons we do not need .
615	0	a	I think
616	1	a	Yeah , I will .
617	1	a	Mike , can you put that picture from me on the in the Word documents file ?
618	1	a	In Map ?
619	0	a	The younger
620	0	a	I think for the remote less is more .
621	0	a	The less buttons the better the design .
622	1	a	We should go with that concept I think .
623	0	a	Yeah .
624	0	a	Yeah , I agree .
625	0	a	I know .
626	0	a	Alright .
627	1	a	I have I have got another point .
628	0	a	Yeah ?
629	0	a	Well what if we
630	0	a	I at I at home have a remote that has the most familiar buttons on the top , and the bottom side of the front has a little clip ,
631	0	a	a f a little
632	0	a	You can click away and then you have f much more functions that most people do not use
633	0	a	but s some do do .
634	0	a	there are two target audi audiences , and we have chose for the younger one .
635	0	a	, research has shown that it is a high interested in features .
636	0	a	They are high high interested in feature .
637	0	a	But they are more critical .
638	0	a	Fo
639	0	a	Yeah , critical .
640	0	a	So
641	0	a	The younger audience .
642	1	a	So we must must design a control that really speaks to the people .
643	0	a	I think the most functions underneath that
644	0	a	No
645	0	a	usually But Yeah I think m most Most
646	0	a	Clip are not used much .
647	0	a	Well but because you say they their features are important , they want m a lot ,
648	0	a	but not
649	0	a	Yeah .
650	0	a	Yeah right .
651	0	a	Yeah ,
652	1	a	but what kind of features ?
653	1	a	Like LCD screens and voice recognition .
654	0	a	Yeah
655	0	a	but Yeah .
656	0	a	But I have
657	0	a	Yeah , that is nice .
658	1	a	Here , look at these numbers .
659	0	a	The newest features are , like I said , are LCD and speech control .
660	0	a	Our audience , these people , are very like these features .
661	0	a	You see ?
662	0	a	So we must build in something , or they will to go to the concurrent .
663	0	a	Yeah .
664	0	a	The concurrent ?
665	0	a	Competitors , right .
666	0	a	Our competitor .
667	0	a	Competitors .
668	0	a	Yeah .
669	0	a	So , I do think we have to have some features .
670	0	a	Yeah .
671	0	a	Even though they cost a little more .
672	0	a	Well maybe w we could s
673	0	a	On some calculators you have lo those little little LCD th that you can click on or something , or that you can click out of the remote .
674	0	a	Right .
675	0	a	Right .
676	0	a	And if if that is gives you a little bit of sta status information .
677	1	a	Like a ticker tape .
678	0	a	Yeah .
679	1	a	Which programme you are l watching or something .
680	1	a	Those kind of things ,
681	0	a	because you also have those those program recognition for your V VCRs .
682	1	a	And well if y if your remote picks that up also , you they can display which programme you are currently watching .
683	0	a	Yeah , right .
684	0	a	Yeah .
685	0	a	Yeah right .
686	0	a	Yeah .
687	1	a	So it it just signals the the different sig the different symbols on the screen you have , because if you change to s channel two you have two on the screen and two on your on your on your LCD screen .
688	0	a	Yeah .
689	0	a	For example .
690	1	a	It it could be such a little th that you can click in and out and you and you have it .
691	0	a	Yeah ,
692	1	a	we should keep that simple too .
693	0	a	But should it really be clickable ,
694	1	a	or or just integrate inside to try to make it d more trendy .
695	0	a	It will
696	0	a	No ,
697	1	a	it should be integrated .
698	0	a	Yeah .
699	0	a	No not clickable .
700	0	a	Well maybe .
701	0	a	Nah , no no no .
702	0	a	I think
703	0	a	Yeah ,
704	1	a	something like on some radios in car .
705	0	a	Yeah ,
706	1	a	just at at the top .
707	0	a	So when you s you sit like this you can can watch .
708	1	a	I think it should be at the top .
709	0	a	Yeah .
710	0	a	Yeah .
711	0	a	You
712	0	a	Where it is , yeah , walking to
713	0	a	Yeah .
714	0	a	Yeah right .
715	0	a	It is a ticker tape idea .
716	1	a	RDSs or something .
717	0	a	But that is of course a bit more expensive than the basic calculator design , with the scrolling text and that kind of thing .
718	0	a	Wa Yeah .
719	0	a	Well it is just one script .
720	0	a	Well I think it is you got
721	0	a	It just means it is a script that is keeps it rolling , and it is not That is five minutes off implementing time I think
722	0	a	Yeah .
723	0	a	Yeah , five minutes of ja ja for programming .
724	0	a	So I do not think that is the issue .
725	0	a	No .
726	0	a	Alright .
727	0	a	Alright , we go with the LCD screen ?
728	0	a	Kay .
729	0	a	well I think so , yes .
730	0	a	Yeah well we we we still need to know how much that will cost .
731	0	a	We are g
732	1	a	No
733	1	a	but we are we will have to look into that .
734	0	a	Right ,
735	0	a	I do not know if I can find that , but
736	1	a	Next time .
737	1	a	Or maybe you will get that information
738	0	a	Yeah .
739	1	a	we can use this board again , I think .
740	0	a	Yeah right .
741	1	a	we can put some decisions about the controls we want , th the issue .
742	0	a	Where is my presentation ?
743	0	a	Well
744	0	a	I mean we are all here now , I think .
745	0	a	Yeah , I understand what you are saying .
746	1	a	We should have a general idea of how it is going to look .
747	0	a	These I have already given you .
748	0	a	So we have to decide on the different remote control functions .
749	0	a	Right .
750	1	a	So we want to have a small LCD screen that is special .
751	1	a	At the top .
752	1	a	Should not we start with the most important parts ?
753	0	a	The LCD screen alright
754	1	a	but we should start with the power button ?
755	0	a	Huh ?
756	0	a	And then
757	1	a	Maybe we should centralise the discussion here .
758	0	a	At the top or at the bottom ?
759	0	a	Yeah
760	0	a	but
761	0	a	Yeah but with with the LCD screen on the top it gets a bit unnatural .
762	0	a	Yes .
763	0	a	I think the top is more
764	0	a	When you s How do you zap ?
765	1	a	You just sit in your chair ?
766	1	a	With the remote ?
767	0	a	Yeah but that is where your hand ball might be .
768	0	a	Yeah .
769	0	a	That thing is terrible .
770	0	a	Cause most remotes have some space left at the bottom .
771	0	a	Well
772	0	a	Well I th
773	0	a	I think Mike Mike has a point ,
774	0	a	because when when when I use a remote
775	0	a	I
776	0	a	l
777	0	a	I hate the buttons but buttons at the at the bottom .
778	0	a	Yeah , I dunno .
779	0	a	Yeah , no .
780	1	a	We will draw two , and then we will see
781	0	a	No he thinks
782	0	a	Yeah , right .
783	0	a	I dunno what you were talking about but we are busy with something .
784	0	a	He thinks it is better to put the LCD at the bottom , and I think it is better at the top .
785	0	a	Uh huh .
786	0	a	Why do you think it is better at the bottom ?
787	1	a	But you just can put the the the the the whole interface a bit down ,
788	0	a	so that there is room for the for the interface .
789	0	a	well because most remotes have some space left at the bottom , and that way you can keep the shape recognisable for everybody .
790	0	a	But your
791	0	a	Yeah .
792	0	a	I c
793	0	a	Well I d I think that is that is ugly but
794	0	a	I th
795	0	a	Yeah .
796	0	a	The the ticker The LCD is like like small .
797	0	a	It is it is wide .
798	0	a	It is not not high .
799	0	a	Uh huh .
800	0	a	But
801	0	a	Yeah right .
802	0	a	And and we can
803	0	a	Bottom .
804	0	a	Power button always
805	0	a	Yeah .
806	0	a	Yeah .
807	0	a	So and
808	0	a	and I
809	0	a	I like to use the ones on the top .
810	1	a	Yeah , y you gotta zap like this
811	0	a	or you want to
812	0	a	Yeah .
813	0	a	So when I u when I have to have an LCD s scr window
814	0	a	Yes
815	0	a	but we we we
816	0	a	we do not want that .
